4.457452610522664393e+00,9.314855207891699962e+00
3.662342855223874150e+00,5.841287657372950193e+00
2.996732580098539600e+00,7.146326052191576572e+00
5.216327577681984629e+00,6.485135540817307032e+00
7.846049307287894514e+00,9.524583139800084197e+00
4.650059045776798961e+00,9.193246003815392697e+00
2.758939358110282569e+00,5.913251184603767641e+00
4.817606268157092586e+00,1.128103224847104613e+01
1.115395552732323381e+00,3.641083177390194159e+00
6.957074419725869596e+00,1.028184527557420580e+01
7.868845044773324915e+00,1.086691850077449573e+01
2.714889605625048663e+00,5.443175668283164903e+00
2.438941629725187799e+00,4.850333032902920394e+00
2.080253332030115754e+00,5.662482758774233460e+00
3.982715726100961806e+00,8.142061530080050957e+00
3.915095359040058121e+00,6.317616266519950230e+00
3.561280911206061717e-01,5.261023912108319323e+00
5.415087234810179950e+00,7.713369278664854001e+00
3.983819412728444753e+00,6.605627917365632484e+00
9.407816388700865673e+00,1.364983187114840568e+01
1.665608923664421148e+00,5.018315458269954732e+00
4.209787863370490157e+00,7.063358811310367358e+00
3.064926227188567331e+00,7.878665910957929341e+00
5.555247774751950196e+00,9.588222340844815506e+00
3.481812038263201181e+00,5.371465036049364983e+00
3.514969578002566486e+00,8.835937375996516963e+00
2.564315692088634524e+00,4.699346334869938246e+00
4.750720409862730698e+00,6.622232164625366124e+00
4.926058350390231766e+00,6.305636839159999951e+00
5.217197025500222018e+00,7.687997789228965040e+00
6.657250551398240290e+00,7.980164536799060571e+00
6.680625564867338717e+00,9.239186581720819191e+00
5.303426126241681970e+00,5.262912521525167975e+00
4.076370279023685761e+00,7.228312381096928085e+00
7.216864598242446860e+00,1.016311259993057092e+01
6.374139395533895858e+00,8.899720828056924660e+00
8.956691525769324258e+00,1.044965091903526044e+01
4.179550626510388334e+00,7.533467105188752733e+00
8.852392231998726047e+00,9.834284972234154765e+00
1.096486820598593148e+00,3.091246387608807211e+00
4.160114993754445933e+00,6.951624100493758007e+00
6.686675340821669700e+00,8.392821795344708846e+00
6.360974078640728280e+00,8.796083417208670596e+00
3.964494507570715420e+00,8.043308772270931328e+00
-2.481666650707197164e-01,5.108227400303798404e+00
2.705407036341562321e+00,6.637421833916943292e+00
5.202093605936158660e+00,9.852964762777757457e+00
6.018937552816026937e+00,7.305747881915501729e+00
6.082783105280038072e+00,7.890565815213403944e+00
3.224384396965987776e+00,5.759689876966245237e+00
5.314979836663169088e+00,6.688121720055509201e+00
1.037212723139525039e+01,1.295959931453188752e+01
3.838946654596804287e+00,8.525800273987389488e+00
4.472385098868790543e+00,6.112945622406734003e+00
7.507925871461396561e+00,9.600104315648392728e+00
5.266639001803641307e+00,7.128800849448197141e+00
3.724389529949620581e+00,5.843873807093315165e+00
5.174970237906625137e+00,1.008693050978105887e+01
4.826405641134518198e+00,5.110077178828920097e+00
5.826196852358606293e+00,7.818171177736873645e+00
4.042797787367427453e+00,1.046959472770829080e+01
8.019868961717865119e+00,1.049017528618233364e+01
1.823569033583272159e+00,5.328380790206042050e+00
7.018560586647476285e+00,1.009654729102421378e+01
3.638159836734801367e+00,7.330915026101630261e+00
2.005598353657090271e+00,4.508273358759705474e+00
7.610584854919854259e+00,1.188344601457874639e+01
-9.453564385927339941e-01,2.713493338056539805e+00
6.662870408643678743e+00,1.096013703644952564e+01
4.318057732509504199e+00,8.844653908798802533e+00
3.489990723284297935e+00,7.376472191706676895e+00
4.386731541464869544e+00,6.626738978514246980e+00
4.656986110549624414e+00,8.115703037013467736e+00
4.969660392711400476e+00,8.820660266427024609e+00
5.522041525504438830e+00,9.299901127756996289e+00
3.095623502332316868e+00,6.524512570766146879e+00
5.729163705893259184e+00,6.717730292236944400e+00
2.132968076615737285e+00,6.768800389076186086e+00
1.519977325261655743e+00,4.890673712754466607e+00
5.995159341250001717e+00,7.355592140308215399e+00
7.239703395409186726e+00,9.787505975980945294e+00
5.101514921712638539e+00,9.873541322648913265e+00
4.062851266704785580e+00,4.915624922983282907e+00
1.927576516491562586e+00,5.447137124224258997e+00
3.324999897687302308e+00,7.075720013509763540e+00
3.100571770847163844e+00,1.015578244349490156e+01
9.643001010503994053e+00,1.469845836886460688e+01
4.634367362230075393e+00,9.030535818822500005e+00
5.265106013234086113e+00,7.940787844092421999e+00
7.679641173821604383e+00,8.348737498744839058e+00
7.139604011896928171e+00,1.020570046919626250e+01
6.665420022696495472e+00,1.094623790357423765e+01
4.810076315287612481e+00,6.279056679822687670e+00
5.998521328923477114e+00,9.196359097016619799e+00
6.735619393049727677e+00,8.109077131499944358e+00
3.920490782532151108e+00,5.370201184722779075e+00
5.793944503678253533e+00,8.695890028885731482e+00
7.675354694011844892e+00,1.025883880042959895e+01
8.956540830999641045e+00,1.357368589354626565e+01
5.481722844654425941e+00,6.988067788701616934e+00
5.918928168637125786e+00,1.083054293606983265e+01
4.313661100171313656e+00,3.523684423850583336e+00
7.911588621996170190e+00,9.893903229150424750e+00
2.967983028918840915e+00,6.450635137251875761e+00
2.693741523752088973e+00,7.715780525272675661e+00
3.077457072784198999e+00,7.598611623136003246e+00
5.132570712026392812e+00,7.782985336196798443e+00
3.428382366705627238e+00,7.658477938212508995e+00
3.610090291129812279e+00,7.310663262515305405e+00
5.233083178701321891e+00,6.955932151059277757e+00
4.857319479554581321e+00,6.728860528654289297e+00
1.277725181985095659e+00,3.555125353265542465e+00
3.492459346123230723e+00,5.933153132447865907e+00
6.668576696983402385e+00,1.034962876684331334e+01
3.616761002115352674e+00,7.588058752358935344e+00
3.122607224369666312e+00,7.276747624769626555e+00
6.169467985054661874e+00,9.278480458863979763e+00
5.496742289717398755e+00,9.616152528273294919e+00
6.494662315926698959e+00,8.215621578987949647e+00
2.283628411645624023e+00,6.031178003345314842e+00
7.255499196426971054e+00,1.045483645107233883e+01
5.054931297145171420e+00,8.533877141465262994e+00
7.208706038248317682e+00,9.576647542655152279e+00
6.855667810117918037e+00,8.819975823179527552e+00
6.524231244445216404e+00,6.733495214793521200e+00
3.611374208604560820e+00,7.651813242716956509e+00
3.866003838936266312e+00,5.416942392270532203e+00
7.538280831736615895e+00,7.330323967886951841e+00
3.091333604029569138e+00,5.768360806963833021e+00
3.981411829660019386e+00,6.468030606582136244e+00
4.431862277940832762e+00,8.062908680537455908e+00
3.145959039344235375e+00,6.549539976031885757e+00
4.512443010316353309e+00,7.786138366731185201e+00
5.843866424246083824e+00,1.035982792732012747e+01
-2.266059920906482894e+00,4.660218224506690987e+00
4.633033567162075705e+00,7.329248306032397409e+00
5.136145458180257251e+00,8.809137795820339178e+00
5.144955687808366207e+00,7.338476119813213572e+00
3.923608942804174049e+00,7.494671828020535109e+00
9.108490065721188245e+00,1.013074451112975893e+01
4.250915734187618256e+00,9.614553245142944959e+00
4.170660328476809120e+00,6.230802955335260407e+00
6.568532894012228951e+00,8.995168716056731739e+00
3.085162933052601808e+00,7.356701465162620579e+00
4.500589943270195903e+00,8.187202032248572792e+00
1.577848090125748115e+00,2.784356849454662886e+00
7.434849584015292834e+00,1.126066927644490789e+01
2.280772879951410648e+00,7.540735221814121481e+00
4.552070271536181600e+00,8.832905584433746071e+00
5.491593247021710589e+00,8.969305142826479837e+00
6.964219569779292129e+00,9.780923767403837843e+00
7.456454090579915928e-01,4.340368517829390704e+00
1.881538071453018990e+00,5.559972617027751696e+00
8.913849509112850455e+00,1.115014340607401522e+01
7.978821437826050023e+00,9.625668973817740337e+00
4.555846691430547324e+00,8.244788178192099082e+00
6.088362814987054783e+00,7.463876671029201049e+00
5.551770729607611088e+00,9.290104093408750430e+00
7.637675193934564177e+00,9.275408093329524206e+00
4.903937534081530991e+00,5.936731796012344908e+00
7.427569280691352915e+00,1.210002561603374360e+01
1.343859190611895738e+00,2.948556514588585920e+00
3.810536563249980802e+00,1.123565870989861182e+01
7.353856308287425314e+00,8.389253779949948253e+00
4.068841373117650484e+00,8.375827763172100759e+00
4.725412344081962424e+00,9.306932734628627912e+00
3.931022864315830034e+00,6.080424047178720315e+00
5.860358575624866617e+00,9.747908544435922806e+00
7.083703555847664646e+00,8.966509178435307703e+00
4.655524283827854326e+00,7.772916579441043972e+00
7.584894726849524815e-01,1.791802998670966929e+00
6.139201526237410889e+00,8.710731437179541459e+00
6.637818084589584444e+00,1.068147518506286531e+01
3.863719407467592681e+00,8.387539462447936245e+00
8.707999532362054040e+00,1.052211682219443212e+01
3.678006826452635547e+00,7.920427458997139070e+00
5.558488785996836157e+00,7.919999460430101834e+00
3.406752425926727668e+00,6.272735370265356991e+00
9.611211077701096173e+00,1.280171269804337797e+01
5.324785095484943831e+00,5.620738474985987665e+00
6.348230142742581350e+00,1.097458933758239752e+01
3.795025879924390111e+00,8.029958838907161223e+00
4.129458246045053293e+00,7.834798322978719476e+00
5.624894809971899612e+00,7.968122826456649932e+00
5.413899016383673768e+00,8.641420936421296162e+00
3.961690571628932567e+00,5.681004535682984802e+00
5.363184418855391655e+00,9.390896609256632388e+00
3.463219906828583383e+00,6.154130402443261261e+00
3.783542455310374031e+00,7.529644192290131599e+00
1.294464149745200299e+00,4.204005219983139696e+00
2.779582966436192848e+00,3.201153764225818321e+00
5.578357507859228015e+00,9.028857268734910235e+00
2.023604057157394553e+00,4.610281162059125748e+00
4.338049602965988960e+00,5.750703773700450050e+00
2.836723373822946481e+00,5.733200651157410732e+00
3.669166113705738308e+00,6.681043237734579421e+00
3.395739979627577565e+00,7.838225380014309351e+00
2.728004338912550786e+00,3.009221014589360088e+00
7.669156370590863858e+00,8.029382090705759367e+00
3.167071578406698507e+00,4.775894236568166029e+00
5.765660600495293053e+00,9.831453632732578996e+00
5.396640613898981087e+00,8.284584833199177822e+00
6.916079997582649241e+00,8.641860482069624538e+00
3.719916803114064585e+00,8.731598319485202708e+00
5.390360934885476851e+00,9.331225939652682655e+00
5.174731295164846756e+00,7.959855265683280834e+00
5.175546382379574872e+00,7.378148498437160363e+00
3.361376719942647640e+00,7.101293387313801553e+00
8.559788455312947519e+00,1.106229002822465546e+01
5.170486659884486969e+00,8.739061059616034299e+00
9.222873172363431848e+00,1.194052314424338057e+01
4.831638297643072733e+00,9.013687528313239383e+00
1.042331313121050762e+01,1.257937533023952525e+01
4.729911248737615814e+00,9.904245355666345674e+00
6.732951094216366172e+00,8.870125491049201116e+00
7.091503187581999157e+00,9.165255678693355890e+00
7.335970907433717159e+00,9.268350039144898744e+00
2.767305340619451215e+00,4.165492408751724440e+00
6.768784958842905652e+00,1.149685357569057587e+01
8.100675883494959706e+00,1.065703938975056886e+01
5.460000246526611534e+00,9.468376712080516455e+00
3.684110506930030837e+00,7.215721186948597321e+00
5.703855096550270787e+00,9.357229467763319875e+00
6.745879761371615047e+00,1.094840429060534603e+01
6.412794278969892403e+00,8.664337407721690809e+00
7.212059397797339955e+00,1.059693763646521347e+01
6.222069852939835499e+00,7.631787953439992833e+00
7.716504568664920960e+00,1.029429032129894317e+01
3.841557575277085412e+00,9.024606777893659171e+00
4.736119750390738403e+00,9.300174114406296155e+00
5.345817017927121384e+00,7.907250421801642837e+00
5.101900113383128321e+00,8.259094874144263798e+00
3.892234710513434059e+00,5.415039504606521170e+00
4.238792964133459407e+00,8.770849879923813930e+00
4.308717094936135084e+00,5.090807857689327420e+00
3.456530638513502396e+00,8.344657505757099969e+00
5.730168563014618854e+00,7.802603120095584543e+00
5.070716397921249730e+00,9.221977121703011093e+00
2.281843644243986446e+00,5.698096905655920530e+00
9.171583578790116320e+00,1.045356854195670948e+01
6.865548877128935246e+00,1.388135078807414757e+01
6.939341172946749126e-01,2.593924026976631936e+00
7.989007213754190317e+00,1.004363354684487852e+01
6.860768987703218968e+00,7.346472216998945370e+00
1.011222793684949650e+01,1.170010471393588958e+01
9.605427661794475824e+00,1.022902345699933768e+01
3.091923396258430934e+00,6.617861035841775319e+00
3.266908454625631286e+00,5.216696349813172873e+00
5.219815924917059036e+00,7.156929152335374411e+00
3.461021408460823068e+00,6.815654055124454658e+00
7.063551042815785053e+00,9.899228872447769945e+00
6.369276637856666312e+00,5.764561139508991516e+00
7.726319915336520516e+00,8.062384983338603206e+00
1.455919537732631497e+00,4.932608805401456742e+00
6.260993033430948707e+00,9.340636234085314626e+00
1.867510934668735967e+00,6.302979563569939714e+00
4.350162780982018695e+00,8.057597700856890199e+00
3.353017397301326419e+00,8.330279971663044236e+00
3.845755582700460806e+00,4.803822850855226534e+00
3.647586890404684645e+00,4.677203942649244439e+00
8.900801276505173831e+00,1.216022701077482537e+01
8.416257626483249155e+00,1.172413246459199954e+01
2.577592060580119693e+00,5.874858416054225430e+00
3.890965137836422727e+00,6.413705217110285517e+00
1.019186775997858874e+01,1.313707311751179851e+01
3.425751057778704478e+00,6.406720340656031354e+00
2.297732121438516462e+00,7.042450442436910762e+00
7.698671706767347800e+00,1.145564287296981654e+01
7.156163443484945930e+00,7.318661701959725541e+00
9.833236490855149725e+00,1.186361048638362625e+01
5.681670895799509680e+00,7.837283384106198625e+00
5.848423505417505552e+00,7.444976746977382653e+00
5.108444532704428553e+00,8.359710833246488448e+00
6.253672502392547017e+00,1.070549191528110455e+01
2.364940787269043998e+00,6.028968898010216293e+00
7.938615780771895558e+00,1.088062124548123855e+01
2.537110817333926960e+00,4.894196224733725842e+00
5.527078598393206477e+00,9.376744545001828968e+00
7.040155830615505650e+00,9.751775243984397434e+00
1.066499452730658604e+01,1.352350565625884116e+01
7.319978009366517213e+00,6.988958512143065960e+00
4.695572871840276719e+00,7.640513987917993965e+00
8.191464457832182688e-01,5.974597673885813975e+00
9.710166243139532583e+00,9.904051558437869218e+00
4.519059358426541273e+00,7.149743225117211942e+00
1.652158926322509380e+00,5.847365502113067492e+00
7.870788862785573770e+00,1.228266296732758889e+01
1.516799973273342150e+00,5.207737472099562837e+00
4.432013216020989077e+00,5.634875075918451159e+00
6.813663835701795790e+00,1.060127307126393781e+01
1.384364454548934642e+00,3.256265083966911611e+00
5.002927531494451685e+00,6.612926555028359132e+00
5.162178298935723220e+00,5.082359285696195883e+00
4.489001937310762358e+00,3.295845536263658282e+00
7.929147186221658927e+00,9.101526913475503022e+00
3.592902905646521372e+00,6.688278773907039287e+00
3.871471344960155214e+00,5.668564515441840257e+00
2.716956406416725311e+00,6.237044145899736769e+00
4.461241840117623703e+00,6.535785611362508796e+00
6.018720510202252960e+00,7.325947620416146222e+00
4.617009649508185376e+00,9.477509280882468801e+00
3.559308349857121634e+00,6.337084890741131460e+00
2.674420671991623699e+00,7.730311666569657625e+00
7.735615013129363504e+00,1.259462419734520822e+01
6.477309471884235670e+00,9.056299123449903732e+00
5.431135493053212748e+00,7.610633142062422252e+00
4.708868327658840336e+00,8.357753660833909137e+00
2.221284666469101055e+00,4.596314892704670640e+00
3.794378770600829842e+00,8.726002278650019761e+00
7.781343232743694216e+00,1.111671273021777040e+01
6.267526100816013468e+00,1.144063721747533613e+01
2.987326841227390339e+00,5.531626556896877211e+00
4.392867325002809409e+00,9.037207638866659565e+00
6.689803959840027403e+00,8.055504202820973347e+00
3.492057989080150193e+00,7.396751574623244174e+00
4.253745454388518255e+00,8.870387683778680810e+00
8.205296698586804993e+00,1.048058197531786284e+01
1.909425887569504265e+00,4.745054604832480649e+00
6.991049763783617976e+00,8.222481115947854136e+00
8.081843398558978819e+00,1.135109270072344145e+01
5.637359213197102648e+00,9.606615682661811206e+00
2.472073146943881028e+00,7.396248322565665667e+00
5.895696541146291381e+00,5.916201286076885779e+00
2.012486611736546749e+00,6.853888309975457283e+00
6.823938227242126509e+00,7.996303318483156453e+00
1.150824627632786346e+01,1.290438510652496618e+01
4.943490254181340582e+00,1.095496427733582934e+01
5.773404210446634544e+00,5.774907141074854700e+00
2.457933122266731996e+00,3.541792180902909593e+00
2.265031742471806719e+00,9.594197220824362660e+00
-9.415683128479264141e-01,1.850623662581423190e+00
5.661554608885654538e+00,9.628729408695200220e+00
5.929963127624667152e+00,9.800999996721557750e+00
2.862037059769068303e+00,8.610767775478469943e+00
3.625156870592032288e+00,5.252738741792825294e+00
6.786337662954054828e+00,7.683932617931188425e+00
2.658293998115228707e+00,5.439781523810810704e+00
9.847688363027536695e+00,1.178448859742937316e+01
3.753181396774766920e+00,5.477170068683051340e+00
8.136150541194027142e+00,1.021632601311797828e+01
5.298709729785954003e+00,7.521000568273530362e+00
3.193808087968869724e+00,6.112975865706036238e+00
6.178018295137984950e+00,7.613496522867627014e+00
5.772129358364490592e+00,9.030099909889305110e+00
5.980408017056197956e+00,8.793451438328673930e+00
2.565639824443115558e+00,4.686243441151031419e+00
5.938876345202209528e+00,8.030269308823143604e+00
5.672609581117308508e+00,9.587661851629018628e+00
3.143878837832215112e+00,4.410694544335811429e+00
3.985435866743743727e+00,6.377027290276191529e+00
2.363100174163639267e+00,5.771488073014739761e+00
6.569208420070658860e+00,6.942966180092406958e+00
4.221863693618385760e+00,7.958875751097784779e+00
2.916965231112757184e+00,4.623366434311015460e+00
3.650150500827338274e+00,7.299198710915259625e+00
4.976364110051394896e+00,8.237048341082424230e+00
8.540359479916835639e+00,1.065874947336008738e+01
2.539435360728740765e+00,6.799718062994566381e+00
7.668461605507545187e+00,1.050599497042355246e+01
4.614779912955157215e+00,1.028365086562429909e+01
6.416595525746909168e+00,1.136713448379189373e+01
5.711031794910296000e+00,8.342174244906212621e+00
2.397029557645183218e+00,6.330295820484314717e+00
4.713997528952792671e+00,7.896208583419010552e+00
1.496380162135669600e+00,1.593211484927813615e+00
6.774447735951813598e+00,8.547124737751525814e+00
6.328836051927233974e+00,9.937849820558597003e+00
5.190314616656304558e+00,8.333682598703923361e+00
-6.353241111226335391e-01,2.233595643502623851e+00
6.231263493008569299e+00,6.885172865952645438e+00
4.265093990598355589e+00,8.550278613481330225e+00
2.843048231794111480e+00,6.439727012485804813e+00
5.576155329283921880e+00,8.958350146255947166e+00
3.950279635753393137e+00,5.423696959006614193e+00
6.393903614926212953e+00,8.816937410505293116e+00
4.941053364696490036e+00,7.289923232581990931e+00
2.254647685125549028e+00,6.499272038673044705e+00
1.457418774338886891e+00,7.341016618301182461e+00
5.608092557632264885e+00,8.267949742912914957e+00
6.051963344540835621e+00,8.838191753032342390e+00
2.239084333924334480e+00,5.588795085253803308e+00
9.549239463330174260e+00,1.179590035727785491e+01
4.696338025978992192e+00,8.181136322573147268e+00
2.020932779426633186e+00,5.558248097613103234e+00
2.024612585214441651e+00,3.149386245126519768e+00
5.929718467114309277e+00,9.466029275894868533e+00
9.749104179374379342e-01,5.285783799619031775e+00
6.778412395310690286e+00,8.845420090116824952e+00
5.498095246365718225e+00,7.685541571150152684e+00
5.158795386776771075e+00,4.956399917962077240e+00
6.554429804150235128e+00,8.565887617269190457e+00
6.790437908935982314e+00,8.576682093545489494e+00
1.399362008107492450e+00,6.115251649144960666e+00
3.464414885901768493e+00,5.323630730268225086e+00
-4.832449737759603181e-02,3.953820850111612550e+00
5.421596180571427226e+00,7.299276489800814893e+00
5.893821074269351534e+00,7.342858206122766518e+00
3.764284465964545134e+00,9.318870255333651542e+00
6.696526071831281790e+00,9.825982220154616087e+00
7.224755740173636198e+00,1.023363303358958731e+01
4.752511173555964419e+00,6.514619184768380755e+00
6.817716883047327592e+00,8.080812880625661165e+00
6.807515421918370890e+00,8.438483542897975198e+00
8.970786624036907853e+00,9.596485091172020532e+00
4.111520809621242556e+00,7.996194837955450829e+00
4.657529020506584239e+00,7.278006486401172204e+00
3.287002313226172312e+00,5.394954175695153786e+00
7.210054857745056722e+00,1.040550617101907172e+01
2.508488547021600734e+00,8.146031486436038804e+00
6.977669161156892841e+00,1.200404253507603158e+01
7.341393528679850178e+00,1.033494393210168916e+01
7.004613033427631308e+00,1.156193410052992832e+01
3.536669639111779340e+00,9.179903663472005704e+00
2.401265578307074655e+00,6.868125369299390215e+00
5.818704744553058639e+00,7.128765554889248790e+00
7.098791632318565803e+00,8.850024679078687839e+00
3.489798194346587223e+00,6.614949655787038196e+00
4.761872667900532541e+00,6.210237963188600219e+00
9.607640514111521313e+00,1.034165544813410520e+01
4.997088769981222534e+00,9.433956665305567313e+00
6.506191172987470850e+00,1.039345098862006189e+01
1.483206582433658216e+00,6.401321000262184313e+00
7.811178633556114193e+00,7.798535190324020760e+00
2.669490341734861882e+00,5.772886654332525680e+00
2.133146927287418393e+00,5.621761369684062259e+00
4.095457849762802027e+00,8.534683234235595606e+00
2.801739653038928690e+00,6.814479257241903731e+00
8.306218211484630132e+00,1.192171888081612252e+01
3.898769303459240554e+00,4.716542767680197201e+00
7.216554477534540268e+00,8.347063101997772350e+00
8.050876295221442547e+00,1.100242169141280613e+01
4.707098146601137678e+00,8.020431627742755865e+00
7.087174455911918969e+00,1.054917272681953300e+01
3.666456385496353665e+00,5.334393703809041654e+00
5.630798481272547562e+00,1.021790861323265531e+01
8.641623689058311797e+00,1.233615447938300846e+01
5.439734746655443764e+00,5.248795119371344242e+00
3.108979454972515377e+00,6.163029541030798697e+00
8.287208567276891813e+00,1.141158810406307289e+01
5.997664048596793585e+00,7.074891853333690861e+00
6.294058872763045542e+00,9.180511831717840465e+00
4.672892557592728480e+00,8.290427788654060492e+00
2.967037710131842143e+00,6.806761015748228338e+00
3.779631107108855748e+00,6.133924074663588577e+00
6.311223096864660320e+00,8.609318909792163410e+00
3.988175498590841528e+00,6.922478209472391342e+00
8.705316252496626106e+00,1.013418731989721344e+01
3.750137598798063632e+00,6.552023869279478774e+00
5.186775101083027195e+00,9.578169350285405059e+00
5.725489953626928141e+00,8.514295793361668530e+00
4.988317366519222418e+00,6.882381828446683336e+00
5.536859325503591833e+00,5.650861516783836080e+00
2.138199607227477372e+00,2.241182548251674511e+00
1.649405563825517618e+00,5.223096264609370820e+00
4.586552314683688181e+00,7.849314531565292796e+00
4.715759298523660270e+00,6.332175072043300545e+00
1.454689346464068667e+00,3.336344119584410350e+00
7.431479443876705560e+00,1.123913285538217366e+01
4.853862760196670401e+00,8.707817875923170803e+00
5.612862854770778398e+00,7.114196736079821726e+00
2.975595496259426209e+00,6.503571882179224772e+00
1.917383190058594700e+00,3.354235640918713734e+00
4.636761728944998495e+00,7.659880496045485820e+00
4.953165573486696616e+00,8.837788354016241854e+00
3.200138922697639998e+00,7.651510762476949168e+00
7.380072091353616415e+00,1.246381570220385981e+01
4.540471197709115891e+00,7.502561593029639653e+00
2.061314424351454733e-01,5.571599713124699704e+00
9.256790991114005607e+00,1.193250760466870020e+01
2.535163268043528983e+00,7.625771239711101934e+00
4.493041370197901507e+00,2.958238248099482881e+00
9.220730552022846638e-01,5.484158640529619433e+00
3.118997358905627237e+00,7.084817042580786151e+00
5.606082889679074199e+00,9.658569613991597080e+00
2.564651180517614204e+00,5.388160435189979225e+00
3.974960556200563211e+00,6.988872853832727827e+00
6.428585198525905042e+00,1.036787234586061501e+01
6.767812462420006447e+00,1.022956699187087182e+01
7.197151437145842934e+00,8.173949339486979326e+00
3.422770330909324255e+00,5.978348843803702906e+00
6.503237034734193678e+00,8.379048623779704386e+00
7.092953838303268199e+00,9.088312133214456523e+00
7.154495346168348036e+00,1.143753479522642280e+01
6.244086499979048632e+00,9.568039998170446481e+00
4.671618815069233932e+00,8.076565027221080939e+00
5.080797154543374106e+00,8.631257117374897092e+00
2.515197413475076971e+00,5.711427978209037803e+00
5.220661987939118731e+00,8.732767359027185705e+00
2.720911276307041771e+00,6.443597591832469718e+00
6.262632405393302903e+00,8.392411112005380147e+00
4.614782602401384715e+00,1.031864228437446229e+01
1.097953493855438900e+01,1.103825364203661685e+01
6.524608610703961808e+00,7.498904871645785342e+00
3.159682808758935924e+00,6.778064656031911106e+00
5.540920279473340315e+00,7.308336928968304669e+00
1.143761529484917538e+01,1.229003744150266186e+01
7.484725862473220914e+00,8.430819316592485180e+00
6.612143959051602238e+00,1.181586892884081763e+01
4.138832566151331882e+00,5.761318698689701812e+00
8.006390698686431051e+00,7.367514340461646327e+00
5.377045938237385414e+00,9.192673366643180799e+00
4.686469509396900435e+00,8.597916077674103263e+00
8.948619449989621444e+00,1.222984922358515369e+01
4.778491928647851772e+00,8.772797323378521028e+00
2.196415837528260084e+00,3.322916353148491986e+00
7.655778233584671355e+00,9.741106947452106368e+00
7.063001201955929176e+00,7.493010511544213159e+00
2.813272410494429554e+00,6.358315325609116719e+00
8.326151925142204036e+00,9.261736128182880279e+00
7.263023865140249669e+00,1.055922715254362743e+01
2.062893125706583231e+00,4.260914795407763300e+00
8.688995982375324445e+00,1.123430882691785726e+01
5.243153715166224416e-01,4.385059962702904102e+00
7.861526470913773323e+00,1.124526434431053090e+01
5.277893967393483265e-01,6.240315976685742783e+00
6.079753161853427734e+00,8.456193604013259701e+00
4.076363699845781952e+00,6.368059994368714172e+00
7.752015971084627921e+00,9.390828677095035104e+00
1.649683213035773921e+00,8.128101877546765053e+00
6.333465955271972980e+00,8.820079490965875735e+00
